Year,Month,Region,Org Code,Org Name,R1r,R1n,R2r,R2n,M4b,M4n,K4b,K4n,K1n,K1m,K150,K190,R3s,R3n,R4s,R4n,R5b,R5n,R0n,R6s,R6n,R7s,R7n,SQU03_5_1_1,SQU03_5_1_2,SQU03_5_2_1,SQU03_5_2_2,SQU03_6_1_1,SQU03_6_1_2,M1n,M3n,M3m,M390,K2n,K2m,K250,K290,K3n,K3m,K350,K390,P1b,P1n
2019,9,London,Y56,London,95,309,22,42,.,.,.,.,329,71.7,63,106,35,304,13,40,.,.,837,.,.,.,.,.,.,.,.,.,.,118,97,127.2989691,160.4,601,70.4,26,196,100,40.5,32.5,66.5,1314,1456
2019,9,South East,Y59,South East,122,382,24,50,.,.,.,.,732,79.82759563,63.97404372,124.4562842,47,375,17,47,.,.,851,.,.,.,.,.,.,.,.,.,.,190,160,134.63125,174.395,753,81.22775564,35.07304117,197.7370518,111,58.3009009,48.72072072,94.36036036,705,952
2019,9,South West,Y58,South West,105,292,25,48,.,.,.,.,603,99.2,85,159,28,286,9,45,.,.,694,.,.,.,.,.,.,.,.,.,.,150,119,145.3193277,210.2,598,76.2,29,197,79,62.3,52,105,415,758
2019,9,Y59,R1F,ISLE OF WIGHT NHS TRUST,3,10,1,2,.,.,.,.,23,74.9,58,105,1,10,1,2,.,.,22,.,.,.,.,.,.,.,.,.,.,4,1,164,164,23,56.6,19,190,5,109.6,105,146,31,40
2019,9,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,95,309,22,42,.,.,.,.,329,71.7,63,106,35,304,13,40,.,.,837,.,.,.,.,.,.,.,.,.,.,118,97,127.2989691,160.4,601,70.4,26,196,100,40.5,32.5,66.5,1314,1456
2019,9,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,64,154,18,31,.,.,.,.,270,82.6,75,123.5,16,138,4,22,.,.,232,.,.,.,.,.,.,.,.,.,.,69,60,136.85,194.6,272,74.7,34,189,46,50.2,47,74,279,351
2019,9,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,86,249,28,45,.,.,.,.,572,80.3,70,123,20,238,12,38,.,.,818,.,.,.,.,.,.,.,.,.,.,162,122,129.147541,190.9,703,77.4,37,187,85,63.4,55,93,425,536
2019,9,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,67,211,19,37,.,.,.,.,286,73.2,67,104,18,196,10,33,.,.,643,.,.,.,.,.,.,.,.,.,.,61,40,126.975,172.8,392,101.2,50,260,54,57.5,43,94,527,725
2019,9,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,68,207,20,31,.,.,.,.,394,88.1,77,135,19,198,9,27,.,.,556,.,.,.,.,.,.,.,.,.,.,117,97,127.5360825,170.4,436,82.1,43,214,73,67.1,55,98,561,634
2019,9,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,97,269,27,43,.,.,.,.,373,72.6,63,112,37,263,13,41,.,.,755,.,.,.,.,.,.,.,.,.,.,123,101,127.0990099,176,521,103.7,51,248,75,73.2,68,114,667,807
2019,9,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,81,294,27,44,.,.,.,.,526,81.2,74,123,25,284,17,40,.,.,749,.,.,.,.,.,.,.,.,.,.,132,113,136.7345133,185.6,544,82.6,44.5,209,78,56.3,52,93,440,615
2019,9,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,69,200,20,35,.,.,.,.,414,82.9,65,128,27,193,13,32,.,.,508,.,.,.,.,.,.,.,.,.,.,104,88,136.3522727,182.9,423,80.7,36,182,54,65.3,49.5,114,396,547
2019,9,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,50,172,3,13,.,.,.,.,295,75.9,63,121,19,172,3,13,.,.,321,.,.,.,.,.,.,.,.,.,.,82,71,132.084507,164,307,83.8,35,220,52,46.1,42.5,69,278,365
2019,9,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,105,292,25,48,.,.,.,.,603,99.2,85,159,28,286,9,45,.,.,694,.,.,.,.,.,.,.,.,.,.,150,119,145.3193277,210.2,598,76.2,29,197,79,62.3,52,105,415,758
2019,10,Eng,Eng,England,780,2501,231,414,1270,1610,.,.,4418,85.50497963,73.87709371,133.927569,232,2416,108,390,679,941,6783,.,.,.,.,.,.,.,.,.,.,1195,1026,136.1491228,183.6826511,5018,82.26379035,36.90793145,210.1598246,681,56.28135095,49.61086637,92.40234949,.,.
2019,10,North East and Yorkshire,Y63,North East and Yorkshire,129,409,39,58,166,238,.,.,676,87.4464497,75.68786982,135.7026627,23,368,13,44,102,159,1053,.,.,.,.,.,.,.,.,.,.,129,104,139.0865385,210.3923077,729,89.83497942,46.8436214,236.4979424,89,55.18651685,47.92134831,87.14606742,.,.
2019,10,North West,Y62,North West,73,224,21,41,80,105,.,.,554,81.6,71,121,18,210,6,39,47,78,845,.,.,.,.,.,.,.,.,.,.,165,138,149.0217391,198.9,655,70.2,34,176,71,56.7,50,94,.,.
2019,10,Midlands,Y60,Midlands,173,527,55,94,349,376,.,.,778,83.77017995,73.78663239,127.1169666,55,517,28,90,120,193,1427,.,.,.,.,.,.,.,.,.,.,273,234,128.974359,172.1512821,943,90.86468717,42.91410392,225.883351,115,60.49130435,54.60869565,109.5217391,.,.
2019,10,East of England,Y61,East of England,82,306,20,46,82,94,.,.,623,88.4,76,134,28,302,11,46,79,108,891,.,.,.,.,.,.,.,.,.,.,133,107,139.3831776,193,633,82.2,37,213,117,55.5,52,80,.,.
2019,10,London,Y56,London,119,351,33,60,210,270,.,.,371,70.2,64,107,35,347,16,60,156,162,893,.,.,.,.,.,.,.,.,.,.,131,115,132.3304348,168,606,72.8,25,209,114,44.2,37,83,.,.
2019,10,South East,Y59,South East,108,401,32,62,141,245,.,.,755,81.82423841,69.57483444,133.0596026,43,397,19,62,98,136,954,.,.,.,.,.,.,.,.,.,.,206,184,126.4130435,162.6684783,780,76.95153846,36.20769231,184.4769231,98,55.84693878,48.65306122,95.70408163,.,.
2019,10,South West,Y58,South West,96,283,31,53,242,282,.,.,661,98.9,83,167,30,275,15,49,77,105,720,.,.,.,.,.,.,.,.,.,.,158,144,146.4375,201,672,88.5,32,221,77,70.5,60,100,.,.
2019,10,Y59,R1F,ISLE OF WIGHT NHS TRUST,1,12,0,2,2,7,.,.,15,92.1,70,180,1,11,0,2,1,2,21,.,.,.,.,.,.,.,.,.,.,0,0,.,.,15,41.9,18,117,.,.,.,.,.,.
2019,10,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,119,351,33,60,210,270,.,.,371,70.2,64,107,35,347,16,60,156,162,893,.,.,.,.,.,.,.,.,.,.,131,115,132.3304348,168,606,72.8,25,209,114,44.2,37,83,.,.
2019,10,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,63,189,17,22,82,95,.,.,277,96.3,81,154,7,174,4,18,55,77,270,.,.,.,.,.,.,.,.,.,.,74,57,142.8070175,202.8,282,76.1,35.5,204,36,48.1,37.5,80,.,.
2019,10,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,73,224,21,41,80,105,.,.,554,81.6,71,121,18,210,6,39,47,78,845,.,.,.,.,.,.,.,.,.,.,165,138,149.0217391,198.9,655,70.2,34,176,71,56.7,50,94,.,.
2019,10,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,66,220,22,36,84,143,.,.,399,81.3,72,123,16,194,9,26,47,82,783,.,.,.,.,.,.,.,.,.,.,55,47,134.5744681,219.6,447,98.5,54,257,53,60,55,92,.,.
2019,10,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,62,211,15,27,98,122,.,.,423,93.9,82,144,16,206,9,26,36,70,550,.,.,.,.,.,.,.,.,.,.,115,96,135.46875,193.5,431,97,44,240,60,58.1,51.5,99,.,.
2019,10,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,111,316,40,67,251,254,.,.,355,71.7,64,107,39,311,19,64,84,123,877,.,.,.,.,.,.,.,.,.,.,158,138,124.4565217,157.3,512,85.7,42,214,55,63.1,58,121,.,.
2019,10,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,82,306,20,46,82,94,.,.,623,88.4,76,134,28,302,11,46,79,108,891,.,.,.,.,.,.,.,.,.,.,133,107,139.3831776,193,633,82.2,37,213,117,55.5,52,80,.,.
2019,10,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,58,227,20,37,65,130,.,.,422,86.3,71.5,145,26,224,12,37,64,82,617,.,.,.,.,.,.,.,.,.,.,124,114,129.1140351,164,432,74.2,37,171,53,62,56,98,.,.
2019,10,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,49,162,12,23,74,108,.,.,318,75.4,67,115,16,162,7,23,33,52,316,.,.,.,.,.,.,.,.,.,.,82,70,122.0142857,160.5,333,82.1,36,205,45,48.6,40,93,.,.
2019,10,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,96,283,31,53,242,282,.,.,661,98.9,83,167,30,275,15,49,77,105,720,.,.,.,.,.,.,.,.,.,.,158,144,146.4375,201,672,88.5,32,221,77,70.5,60,100,.,.
2019,11,Eng,Eng,England,748,2606,190,358,.,.,8645,8898,4288,88.05452425,75.01725746,136.8311567,204,2535,93,339,.,.,7152,.,.,.,.,.,.,.,.,.,.,1200,992,137.3014113,191.0193548,4905,82.85174312,38.06992864,217.3847095,679,58.27083947,50.92783505,97.38733432,.,.
2019,11,North East and Yorkshire,Y63,North East and Yorkshire,117,398,30,47,.,.,890,964,653,85.20872894,75.53139357,129.2986217,24,370,9,38,.,.,1082,.,.,.,.,.,.,.,.,.,.,114,101,144.4158416,196.5742574,707,85.4145686,40.12588402,222.4992928,106,59.67830189,48.51886792,114.1698113,.,.
2019,11,North West,Y62,North West,65,238,17,41,.,.,894,907,568,86.6,75,138,18,229,10,38,.,.,903,.,.,.,.,.,.,.,.,.,.,170,125,149.32,202.6,685,66.5,37,166,84,58,56.5,89,.,.
2019,11,Midlands,Y60,Midlands,160,554,33,63,.,.,2404,2427,773,87.06804657,75.71151358,140.1720569,45,543,17,58,.,.,1602,.,.,.,.,.,.,.,.,.,.,276,234,133.5811966,196.7333333,941,100.3941552,50.11052072,254.010627,119,61.41932773,55.21848739,100.7983193,.,.
2019,11,East of England,Y61,East of England,79,323,24,51,.,.,697,704,517,92.3,78,143,21,316,13,50,.,.,880,.,.,.,.,.,.,.,.,.,.,143,118,143.2966102,195.6,541,83,41,221,93,60.7,52,104,.,.
2019,11,London,Y56,London,125,364,36,47,.,.,1202,1229,340,70.9,64,103,36,355,15,46,.,.,898,.,.,.,.,.,.,.,.,.,.,131,109,143.0642202,189,590,79,27,221,90,46.4,37,81,.,.
2019,11,South East,Y59,South East,111,425,28,51,.,.,1690,1789,827,86.33494559,69.27569528,132.9226119,25,421,14,51,.,.,979,.,.,.,.,.,.,.,.,.,.,207,170,125.2529412,174.7105882,833,77.48679472,38.35054022,193.9687875,109,59.52110092,51.24770642,90.5412844,.,.
2019,11,South West,Y58,South West,91,304,22,58,.,.,868,878,610,102,85,158.5,35,301,15,58,.,.,808,.,.,.,.,.,.,.,.,.,.,159,135,132.5777778,184.4,608,82.1,26,238,78,60.9,56,99,.,.
2019,11,Y59,R1F,ISLE OF WIGHT NHS TRUST,1,13,1,2,.,.,37,41,27,94.2,69,135,1,13,1,2,.,.,25,.,.,.,.,.,.,.,.,.,.,2,1,231,231,27,49.3,22,124,.,.,.,.,.,.
2019,11,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,125,364,36,47,.,.,1202,1229,340,70.9,64,103,36,355,15,46,.,.,898,.,.,.,.,.,.,.,.,.,.,131,109,143.0642202,189,590,79,27,221,90,46.4,37,81,.,.
2019,11,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,51,176,8,17,.,.,473,475,269,94.5,82,144,10,168,3,15,.,.,262,.,.,.,.,.,.,.,.,.,.,51,45,148.2666667,189.2,265,78.1,37,225,41,51.4,43,97,.,.
2019,11,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,65,238,17,41,.,.,894,907,568,86.6,75,138,18,229,10,38,.,.,903,.,.,.,.,.,.,.,.,.,.,170,125,149.32,202.6,685,66.5,37,166,84,58,56.5,89,.,.
2019,11,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,66,222,22,30,.,.,417,489,384,78.7,71,119,14,202,6,23,.,.,820,.,.,.,.,.,.,.,.,.,.,63,56,141.3214286,202.5,442,89.8,42,221,65,64.9,52,125,.,.
2019,11,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,61,262,12,27,.,.,852,860,414,98.4,85,162,15,256,7,23,.,.,687,.,.,.,.,.,.,.,.,.,.,91,78,148.7948718,230.2,433,93.7,52,220,58,64.7,56.5,109,.,.
2019,11,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,99,292,21,36,.,.,1552,1567,359,74,65,115,30,287,10,35,.,.,915,.,.,.,.,.,.,.,.,.,.,185,156,125.974359,180,508,106.1,48.5,283,61,58.3,54,93,.,.
2019,11,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,79,323,24,51,.,.,697,704,517,92.3,78,143,21,316,13,50,.,.,880,.,.,.,.,.,.,.,.,.,.,143,118,143.2966102,195.6,541,83,41,221,93,60.7,52,104,.,.
2019,11,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,59,225,13,25,.,.,1064,1129,457,90.7,71,144,12,221,6,25,.,.,597,.,.,.,.,.,.,.,.,.,.,117,95,133.9684211,193.6,444,71.2,38,177,56,69.1,60,92,.,.
2019,11,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,51,187,14,24,.,.,589,619,343,79.9,67,118,12,187,7,24,.,.,357,.,.,.,.,.,.,.,.,.,.,88,74,112.6351351,149.7,362,87.3,40,220,53,49.4,42,89,.,.
2019,11,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,91,304,22,58,.,.,868,878,610,102,85,158.5,35,301,15,58,.,.,808,.,.,.,.,.,.,.,.,.,.,159,135,132.5777778,184.4,608,82.1,26,238,78,60.9,56,99,.,.
2019,12,Eng,Eng,England,884,3084,229,446,.,.,.,.,4349,89.03069671,75.92205105,136.9616004,247,3008,125,425,.,.,8737,.,.,.,.,.,.,.,.,.,.,1224,1016,137.6830709,185.2015748,4990,83.46086172,36.78737475,221.0825651,712,58.29817416,50.30337079,97.00421348,9227,11370
2019,12,North East and Yorkshire,Y63,North East and Yorkshire,150,496,29,57,.,.,.,.,685,89.68,76,137,33,466,13,46,.,.,1465,.,.,.,.,.,.,.,.,.,.,121,102,137.3333333,171.4647059,720,89.51916667,39.45,229.4208333,103,49.05728155,41.85436893,88.73786408,1388,1741
2019,12,North West,Y62,North West,91,307,27,48,.,.,.,.,602,88.4,76,133,26,289,15,45,.,.,1169,.,.,.,.,.,.,.,.,.,.,166,138,150.4710145,203,764,70.4,30,189,83,60.8,54,113,867,1109
2019,12,Midlands,Y60,Midlands,201,675,38,85,.,.,.,.,808,94.91930693,79.84158416,151.0433168,50,662,25,83,.,.,1923,.,.,.,.,.,.,.,.,.,.,286,245,135.2408163,187.9746939,958,99.02484342,48.46242171,248.9885177,142,64.77464789,56.75352113,110.2535211,2116,2454
2019,12,East of England,Y61,East of England,97,377,29,58,.,.,.,.,561,88.4,78,133,30,372,14,56,.,.,1074,.,.,.,.,.,.,.,.,.,.,129,107,144.4953271,201.4,574,87.1,46,229,96,65.4,58,104,677,938
2019,12,London,Y56,London,118,401,33,58,.,.,.,.,318,78,67,117,40,396,20,55,.,.,1064,.,.,.,.,.,.,.,.,.,.,137,110,132.6454545,167.2,553,74.5,25,208,94,41.8,38,66,2353,2486
2019,12,South East,Y59,South East,118,484,38,75,.,.,.,.,769,81.50026008,69.05721717,119.7984395,44,486,21,75,.,.,1153,.,.,.,.,.,.,.,.,.,.,222,179,127.4804469,169.049162,797,81.9425345,36.45294856,218.8983689,113,57.76814159,46.07964602,87.38938053,1273,1593
2019,12,South West,Y58,South West,109,344,35,65,.,.,.,.,606,97,82,158,24,337,17,65,.,.,889,.,.,.,.,.,.,.,.,.,.,163,135,141.5407407,195.6,624,75.1,26.5,215,81,67.6,57,109,553,1049
2019,12,Y59,R1F,ISLE OF WIGHT NHS TRUST,5,15,1,1,.,.,.,.,17,87.8,74,126,3,15,0,1,.,.,31,.,.,.,.,.,.,.,.,.,.,4,1,144,144,18,41.7,25,162,.,.,.,.,54,70
2019,12,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,118,401,33,58,.,.,.,.,318,78,67,117,40,396,20,55,.,.,1064,.,.,.,.,.,.,.,.,.,.,137,110,132.6454545,167.2,553,74.5,25,208,94,41.8,38,66,2353,2486
2019,12,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,72,219,11,23,.,.,.,.,274,105.1,85,158,8,209,1,17,.,.,491,.,.,.,.,.,.,.,.,.,.,55,44,144.3409091,173,273,81.2,32,199,53,44.3,37,80,492,574
2019,12,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,91,307,27,48,.,.,.,.,602,88.4,76,133,26,289,15,45,.,.,1169,.,.,.,.,.,.,.,.,.,.,166,138,150.4710145,203,764,70.4,30,189,83,60.8,54,113,867,1109
2019,12,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,78,277,18,34,.,.,.,.,411,79.4,70,123,25,257,12,29,.,.,974,.,.,.,.,.,.,.,.,.,.,66,58,132.0172414,170.3,447,94.6,44,248,50,54.1,47,98,896,1167
2019,12,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,92,320,19,38,.,.,.,.,438,107.1,89,176,18,315,10,38,.,.,808,.,.,.,.,.,.,.,.,.,.,118,104,149.2019231,213.7,443,100.1,49,242,58,58.8,53.5,86,932,1036
2019,12,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,109,355,19,47,.,.,.,.,370,80.5,69,121.5,32,347,15,45,.,.,1115,.,.,.,.,.,.,.,.,.,.,168,141,124.9432624,169,515,98.1,48,255,84,68.9,59,127,1184,1418
2019,12,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,97,377,29,58,.,.,.,.,561,88.4,78,133,30,372,14,56,.,.,1074,.,.,.,.,.,.,.,.,.,.,129,107,144.4953271,201.4,574,87.1,46,229,96,65.4,58,104,677,938
2019,12,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,60,259,23,46,.,.,.,.,443,83.7,71,125,21,261,13,46,.,.,722,.,.,.,.,.,.,.,.,.,.,142,113,132.840708,171.6,446,77.7,38,192,64,70.3,51.5,103,819,939
2019,12,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,53,210,14,28,.,.,.,.,309,78,66,112,20,210,8,28,.,.,400,.,.,.,.,.,.,.,.,.,.,76,65,117.9076923,165,333,89.8,35,258,49,41.4,39,67,400,584
2019,12,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,109,344,35,65,.,.,.,.,606,97,82,158,24,337,17,65,.,.,889,.,.,.,.,.,.,.,.,.,.,163,135,141.5407407,195.6,624,75.1,26.5,215,81,67.6,57,109,553,1049
2020,1,Eng,Eng,England,900,2937,259,463,1263,1616,.,.,4475,80.63021229,70.75307263,123.5115084,269,2861,135,434,831,1154,8145,.,.,.,.,.,.,.,.,.,.,1175,961,134.0405827,180.5165453,5127,80.79754242,37.02008972,210.7027501,766,57.92715405,51.01044386,93.20234987,.,.
2020,1,North East and Yorkshire,Y63,North East and Yorkshire,141,481,51,86,168,270,.,.,729,77.578738,68.28120713,117.1851852,35,443,20,67,127,183,1360,.,.,.,.,.,.,.,.,.,.,127,102,126.4411765,164.7294118,807,83.07992565,37.622057,214.6654275,129,55.53255814,45.86046512,92.13953488,.,.
2020,1,North West,Y62,North West,104,290,17,34,58,74,.,.,577,80.2,71,121,22,283,9,33,86,122,1054,.,.,.,.,.,.,.,.,.,.,180,140,141.1142857,204.6,726,70.1,33,194,84,56.6,53,90,.,.
2020,1,Midlands,Y60,Midlands,204,612,53,95,352,404,.,.,828,81.03768116,70.89855072,122.7681159,62,608,27,95,120,232,1737,.,.,.,.,.,.,.,.,.,.,298,250,125.116,162.132,1005,97.21482587,46.33034826,244.321393,146,62.10958904,57.82191781,108.7191781,.,.
2020,1,East of England,Y61,East of England,78,331,26,48,113,127,.,.,589,82.7,73,122,27,325,16,47,96,125,1005,.,.,.,.,.,.,.,.,.,.,131,102,138.3137255,184.9,601,90.5,44,221,94,59.5,55.5,88,.,.
2020,1,London,Y56,London,121,372,39,66,202,258,.,.,316,70.8,64,107,34,364,20,64,164,176,1012,.,.,.,.,.,.,.,.,.,.,107,92,129.6956522,160.8,532,71.7,26,196,95,49,39,78,.,.
2020,1,South East,Y59,South East,137,475,45,84,137,200,.,.,805,76.1663354,65.63975155,118.6298137,51,474,26,81,138,191,1098,.,.,.,.,.,.,.,.,.,.,182,156,143.3525641,201.4358974,821,73.66881851,38.36784409,189.1449452,130,58.01,50.01538462,85.10769231,.,.
2020,1,South West,Y58,South West,115,376,28,50,233,283,.,.,631,92.7,81,150,38,364,17,47,100,125,879,.,.,.,.,.,.,.,.,.,.,150,119,138.4705882,188.4,635,71.8,27,202,88,63.6,55,106,.,.
2020,1,Y59,R1F,ISLE OF WIGHT NHS TRUST,7,16,2,3,7,9,.,.,18,74.7,67,169,4,16,2,3,5,10,33,.,.,.,.,.,.,.,.,.,.,0,0,.,.,18,47.4,13,151,.,.,.,.,.,.
2020,1,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,121,372,39,66,202,258,.,.,316,70.8,64,107,34,364,20,64,164,176,1012,.,.,.,.,.,.,.,.,.,.,107,92,129.6956522,160.8,532,71.7,26,196,95,49,39,78,.,.
2020,1,Y63,RX6,NORTH EAST AMBULANCE SERVICE NHS FOUNDATION TRUST,61,203,23,37,94,102,.,.,275,89.1,77,134,5,180,3,22,63,77,454,.,.,.,.,.,.,.,.,.,.,53,49,123.6938776,166.6,278,81.9,35,195,46,50.9,42,96,.,.
2020,1,Y62,RX7,NORTH WEST AMBULANCE SERVICE NHS TRUST,104,290,17,34,58,74,.,.,577,80.2,71,121,22,283,9,33,86,122,1054,.,.,.,.,.,.,.,.,.,.,180,140,141.1142857,204.6,726,70.1,33,194,84,56.6,53,90,.,.
2020,1,Y63,RX8,YORKSHIRE AMBULANCE SERVICE NHS TRUST,80,278,28,49,74,168,.,.,454,70.6,63,107,30,263,17,45,64,106,906,.,.,.,.,.,.,.,.,.,.,74,53,128.9811321,163,529,83.7,39,225,83,58.1,48,90,.,.
2020,1,Y60,RX9,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,89,261,21,33,105,142,.,.,444,89.2,76,139,24,261,10,33,28,102,734,.,.,.,.,.,.,.,.,.,.,135,107,136.7663551,173,461,88.5,42,227,70,60.6,56,109.5,.,.
2020,1,Y60,RYA,WEST MIDLANDS AMBULANCE SERVICE NHS FOUNDATION TRUST,115,351,32,62,247,262,.,.,384,71.6,65,104,38,347,17,62,92,130,1003,.,.,.,.,.,.,.,.,.,.,163,143,116.3986014,154,544,104.6,50,259,76,63.5,59.5,108,.,.
2020,1,Y61,RYC,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,78,331,26,48,113,127,.,.,589,82.7,73,122,27,325,16,47,96,125,1005,.,.,.,.,.,.,.,.,.,.,131,102,138.3137255,184.9,601,90.5,44,221,94,59.5,55.5,88,.,.
2020,1,Y59,RYD,SOUTH EAST COAST AMBULANCE SERVICE NHS FOUNDATION TRUST,73,260,26,47,83,117,.,.,479,77.1,66,121,31,259,16,44,80,101,695,.,.,.,.,.,.,.,.,.,.,104,95,140.7368421,178.6,475,76.3,42,190,71,70.4,60,96,.,.
2020,1,Y59,RYE,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,57,199,17,34,47,74,.,.,308,74.8,65,112,16,199,8,34,53,80,370,.,.,.,.,.,.,.,.,.,.,78,61,147.4262295,237,328,71.3,34.5,190,59,43.1,38,72,.,.
2020,1,Y58,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,115,376,28,50,233,283,.,.,631,92.7,81,150,38,364,17,47,100,125,879,.,.,.,.,.,.,.,.,.,.,150,119,138.4705882,188.4,635,71.8,27,202,88,63.6,55,106,.,.
2020,2,Eng,Eng,England,725,2443,191,387,.,.,8346,8489,4035,80.27831475,71.77149938,120.2230483,185,2367,82,365,.,.,7008,.,.,.,.,.,.,.,.,.,.,1056,875,132.04,179.3584,4697,79.46129444,36.44006813,204.0232063,640,59.30640625,50.8625,96.95625,.,.
2020,2,North East and Yorkshire,Y63,North East and Yorkshire,106,378,34,60,.,.,832,854,659,75.83869499,69.18361153,114.5781487,22,351,13,50,.,.,1139,.,.,.,.,.,.,.,.,.,.,110,86,121.4534884,164.5697674,710,75.21126761,35.16901408,196.7112676,117,54.02393162,47.98290598,93.77777778,.,.
2020,2,North West,Y62,North West,58,235,19,38,.,.,908,922,522,79.4,72,122,11,229,5,37,.,.,875,.,.,.,.,.,.,.,.,.,.,158,131,143.9236641,199,660,66.4,32,163.5,77,66.4,56,108,.,.
2020,2,Midlands,Y60,Midlands,151,483,40,81,.,.,2211,2257,764,79.55602094,71.35602094,118.6675393,35,473,16,78,.,.,1438,.,.,.,.,.,.,.,.,.,.,262,215,127.1302326,171.1162791,905,97.70983425,47.38232044,250.1569061,125,59.4664,51.552,95.672,.,.
2020,2,East of England,Y61,East of England,86,296,20,35,.,.,813,815,553,88.4,78,130,23,285,10,32,.,.,843,.,.,.,.,.,.,.,.,.,.,144,125,140.304,193.2,574,82.9,42,197,80,63.9,53.5,110.5,.,.
2020,2,London,Y56,London,116,348,22,44,.,.,1106,1133,313,76.3,68,113,25,335,11,43,.,.,923,.,.,.,.,.,.,.,.,.,.,107,95,125.9368421,166.8,528,78.6,31,212,81,52.3,40,83,.,.
2020,2,South East,Y59,South East,110,415,21,70,.,.,1599,1621,675,74.93881481,65.35851852,111.0681481,33,413,11,70,.,.,1024,.,.,.,.,.,.,.,.,.,.,165,139,122.0791367,160.9683453,711,75.65724332,36.39662447,188.2728551,99,56.98686869,50.52525253,89.26262626,.,.
2020,2,South West,Y58,South West,98,288,35,59,.,.,877,887,549,88.1,79,133,36,281,16,55,.,.,766,.,.,.,.,.,.,.,.,.,.,110,84,148,209,609,73.4,26,206,61,67.2,60,105,.,.
2020,2,Y59,R1F,ISLE OF WIGHT NHS TRUST,0,6,0,1,.,.,37,39,16,71.1,62.5,102,0,6,0,1,.,.,18,.,.,.,.,.,.,.,.,.,.,0,0,.,.,16,38,20.5,121,.,.,.,.,.,.
2020,2,Y56,RRU,LONDON AMBULANCE SERVICE NHS TRUST,116,348,22,44,.,.,1106,1133,313,76.3,68,113,25,335,11,43,.,.,923,.,.,.,.,.,.,.,.,.,.,107,95,125.9368421,166.8,528,78.6,31,212,81,52.3,40,83,.,.
